"REF_DATE","GEO","DGUID","Level of study","Field of study","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Males","Average age at graduation","Years","308","units","0","v1233943765","7.6.14.2.2","33","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Males","Median age at graduation","Years","308","units","0","v1233943766","7.6.14.2.3","31","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943767","7.6.14.2.4","","..","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943768","7.6.14.2.5","10","","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Females","Number of graduates","Number","223","units","0","v1233943769","7.6.14.3.1","510","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Females","Average age at graduation","Years","308","units","0","v1233943770","7.6.14.3.2","32","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Females","Median age at graduation","Years","308","units","0","v1233943771","7.6.14.3.3","30","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943772","7.6.14.3.4","","x","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - STEM [a]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943773","7.6.14.3.5","17","","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Both sexes","Number of graduates","Number","223","units","0","v1233943774","7.6.15.1.1","1040","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Both sexes","Average age at graduation","Years","308","units","0","v1233943775","7.6.15.1.2","38","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Both sexes","Median age at graduation","Years","308","units","0","v1233943776","7.6.15.1.3","34","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943777","7.6.15.1.4","","..","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943778","7.6.15.1.5","12","","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Males","Number of graduates","Number","223","units","0","v1233943779","7.6.15.2.1","400","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Males","Average age at graduation","Years","308","units","0","v1233943780","7.6.15.2.2","38","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Males","Median age at graduation","Years","308","units","0","v1233943781","7.6.15.2.3","35","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943782","7.6.15.2.4","","..","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943783","7.6.15.2.5","9","","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Females","Number of graduates","Number","223","units","0","v1233943784","7.6.15.3.1","640","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Females","Average age at graduation","Years","308","units","0","v1233943785","7.6.15.3.2","37","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Females","Median age at graduation","Years","308","units","0","v1233943786","7.6.15.3.3","34","A","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943787","7.6.15.3.4","","..","","","0"
"2015","Ontario","2016A000235","Doctorate","All fields of study - BHASE [b]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943788","7.6.15.3.5","13","","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Both sexes","Number of graduates","Number","223","units","0","v1233943789","8.1.1.1.1","11400","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Both sexes","Average age at graduation","Years","308","units","0","v1233943790","8.1.1.1.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Both sexes","Median age at graduation","Years","308","units","0","v1233943791","8.1.1.1.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943792","8.1.1.1.4","53","","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943793","8.1.1.1.5","32","","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Males","Number of graduates","Number","223","units","0","v1233943794","8.1.1.2.1","4810","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Males","Average age at graduation","Years","308","units","0","v1233943795","8.1.1.2.2","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Males","Median age at graduation","Years","308","units","0","v1233943796","8.1.1.2.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Males","Under age 25 at graduation","Percent","239","units","0","v1233943797","8.1.1.2.4","53","","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943798","8.1.1.2.5","31","","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Females","Number of graduates","Number","223","units","0","v1233943799","8.1.1.3.1","6590","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Females","Average age at graduation","Years","308","units","0","v1233943800","8.1.1.3.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Females","Median age at graduation","Years","308","units","0","v1233943801","8.1.1.3.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Females","Under age 25 at graduation","Percent","239","units","0","v1233943802","8.1.1.3.4","53","","","","0"
"2015","Manitoba","2016A000246","All levels of study","All fields of study","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943803","8.1.1.3.5","33","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Both sexes","Number of graduates","Number","223","units","0","v1233943804","8.1.2.1.1","1230","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Both sexes","Average age at graduation","Years","308","units","0","v1233943805","8.1.2.1.2","30","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Both sexes","Median age at graduation","Years","308","units","0","v1233943806","8.1.2.1.3","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943807","8.1.2.1.4","40","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943808","8.1.2.1.5","21","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Males","Number of graduates","Number","223","units","0","v1233943809","8.1.2.2.1","360","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Males","Average age at graduation","Years","308","units","0","v1233943810","8.1.2.2.2","32","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Males","Median age at graduation","Years","308","units","0","v1233943811","8.1.2.2.3","29","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943812","8.1.2.2.4","28","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943813","8.1.2.2.5","15","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Females","Number of graduates","Number","223","units","0","v1233943814","8.1.2.3.1","870","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Females","Average age at graduation","Years","308","units","0","v1233943815","8.1.2.3.2","29","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Females","Median age at graduation","Years","308","units","0","v1233943816","8.1.2.3.3","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943817","8.1.2.3.4","46","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Education [1]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943818","8.1.2.3.5","24","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Both sexes","Number of graduates","Number","223","units","0","v1233943819","8.1.3.1.1","350","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Both sexes","Average age at graduation","Years","308","units","0","v1233943820","8.1.3.1.2","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Both sexes","Median age at graduation","Years","308","units","0","v1233943821","8.1.3.1.3","23","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943822","8.1.3.1.4","66","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943823","8.1.3.1.5","29","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Males","Number of graduates","Number","223","units","0","v1233943824","8.1.3.2.1","160","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Males","Average age at graduation","Years","308","units","0","v1233943825","8.1.3.2.2","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Males","Median age at graduation","Years","308","units","0","v1233943826","8.1.3.2.3","23","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943827","8.1.3.2.4","70","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943828","8.1.3.2.5","34","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Number of graduates","Number","223","units","0","v1233943829","8.1.3.3.1","190","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Average age at graduation","Years","308","units","0","v1233943830","8.1.3.3.2","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Median age at graduation","Years","308","units","0","v1233943831","8.1.3.3.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943832","8.1.3.3.4","62","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943833","8.1.3.3.5","25","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Both sexes","Number of graduates","Number","223","units","0","v1233943834","8.1.4.1.1","680","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Both sexes","Average age at graduation","Years","308","units","0","v1233943835","8.1.4.1.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Both sexes","Median age at graduation","Years","308","units","0","v1233943836","8.1.4.1.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943837","8.1.4.1.4","58","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943838","8.1.4.1.5","58","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Males","Number of graduates","Number","223","units","0","v1233943839","8.1.4.2.1","220","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Males","Average age at graduation","Years","308","units","0","v1233943840","8.1.4.2.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Males","Median age at graduation","Years","308","units","0","v1233943841","8.1.4.2.3","23","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943842","8.1.4.2.4","55","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943843","8.1.4.2.5","51","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Females","Number of graduates","Number","223","units","0","v1233943844","8.1.4.3.1","460","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Females","Average age at graduation","Years","308","units","0","v1233943845","8.1.4.3.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Females","Median age at graduation","Years","308","units","0","v1233943846","8.1.4.3.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943847","8.1.4.3.4","59","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Humanities [3]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943848","8.1.4.3.5","61","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Number of graduates","Number","223","units","0","v1233943849","8.1.5.1.1","1830","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Average age at graduation","Years","308","units","0","v1233943850","8.1.5.1.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Median age at graduation","Years","308","units","0","v1233943851","8.1.5.1.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943852","8.1.5.1.4","55","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943853","8.1.5.1.5","37","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Males","Number of graduates","Number","223","units","0","v1233943854","8.1.5.2.1","590","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Males","Average age at graduation","Years","308","units","0","v1233943855","8.1.5.2.2","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Males","Median age at graduation","Years","308","units","0","v1233943856","8.1.5.2.3","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943857","8.1.5.2.4","49","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943858","8.1.5.2.5","34","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Females","Number of graduates","Number","223","units","0","v1233943859","8.1.5.3.1","1240","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Females","Average age at graduation","Years","308","units","0","v1233943860","8.1.5.3.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Females","Median age at graduation","Years","308","units","0","v1233943861","8.1.5.3.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943862","8.1.5.3.4","57","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Social and behavioural sciences and law [4]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943863","8.1.5.3.5","38","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Both sexes","Number of graduates","Number","223","units","0","v1233943864","8.1.6.1.1","1990","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Both sexes","Average age at graduation","Years","308","units","0","v1233943865","8.1.6.1.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Both sexes","Median age at graduation","Years","308","units","0","v1233943866","8.1.6.1.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943867","8.1.6.1.4","53","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943868","8.1.6.1.5","29","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Males","Number of graduates","Number","223","units","0","v1233943869","8.1.6.2.1","770","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Males","Average age at graduation","Years","308","units","0","v1233943870","8.1.6.2.2","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Males","Median age at graduation","Years","308","units","0","v1233943871","8.1.6.2.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943872","8.1.6.2.4","56","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943873","8.1.6.2.5","27","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Females","Number of graduates","Number","223","units","0","v1233943874","8.1.6.3.1","1220","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Females","Average age at graduation","Years","308","units","0","v1233943875","8.1.6.3.2","28","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Females","Median age at graduation","Years","308","units","0","v1233943876","8.1.6.3.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943877","8.1.6.3.4","51","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Business, management and public administration [5]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943878","8.1.6.3.5","30","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Number of graduates","Number","223","units","0","v1233943879","8.1.7.1.1","770","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Average age at graduation","Years","308","units","0","v1233943880","8.1.7.1.2","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Median age at graduation","Years","308","units","0","v1233943881","8.1.7.1.3","23","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943882","8.1.7.1.4","67","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943883","8.1.7.1.5","68","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Males","Number of graduates","Number","223","units","0","v1233943884","8.1.7.2.1","370","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Males","Average age at graduation","Years","308","units","0","v1233943885","8.1.7.2.2","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Males","Median age at graduation","Years","308","units","0","v1233943886","8.1.7.2.3","23","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943887","8.1.7.2.4","64","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943888","8.1.7.2.5","67","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Females","Number of graduates","Number","223","units","0","v1233943889","8.1.7.3.1","400","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Females","Average age at graduation","Years","308","units","0","v1233943890","8.1.7.3.2","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Females","Median age at graduation","Years","308","units","0","v1233943891","8.1.7.3.3","23","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943892","8.1.7.3.4","69","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Physical and life sciences and technologies [6]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943893","8.1.7.3.5","68","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Number of graduates","Number","223","units","0","v1233943894","8.1.8.1.1","280","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Average age at graduation","Years","308","units","0","v1233943895","8.1.8.1.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Median age at graduation","Years","308","units","0","v1233943896","8.1.8.1.3","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943897","8.1.8.1.4","47","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943898","8.1.8.1.5","23","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Males","Number of graduates","Number","223","units","0","v1233943899","8.1.8.2.1","190","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Males","Average age at graduation","Years","308","units","0","v1233943900","8.1.8.2.2","27","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Males","Median age at graduation","Years","308","units","0","v1233943901","8.1.8.2.3","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943902","8.1.8.2.4","47","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943903","8.1.8.2.5","17","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Females","Number of graduates","Number","223","units","0","v1233943904","8.1.8.3.1","90","C","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Females","Average age at graduation","Years","308","units","0","v1233943905","8.1.8.3.2","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Females","Median age at graduation","Years","308","units","0","v1233943906","8.1.8.3.3","25","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943907","8.1.8.3.4","49","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Mathematics, computer and information sciences [7]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943908","8.1.8.3.5","35","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Number of graduates","Number","223","units","0","v1233943909","8.1.9.1.1","1540","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Average age at graduation","Years","308","units","0","v1233943910","8.1.9.1.2","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Median age at graduation","Years","308","units","0","v1233943911","8.1.9.1.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943912","8.1.9.1.4","56","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943913","8.1.9.1.5","27","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Males","Number of graduates","Number","223","units","0","v1233943914","8.1.9.2.1","1340","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Males","Average age at graduation","Years","308","units","0","v1233943915","8.1.9.2.2","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Males","Median age at graduation","Years","308","units","0","v1233943916","8.1.9.2.3","23","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Males","Under age 25 at graduation","Percent","239","units","0","v1233943917","8.1.9.2.4","56","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943918","8.1.9.2.5","25","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Females","Number of graduates","Number","223","units","0","v1233943919","8.1.9.3.1","200","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Females","Average age at graduation","Years","308","units","0","v1233943920","8.1.9.3.2","26","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Females","Median age at graduation","Years","308","units","0","v1233943921","8.1.9.3.3","24","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Females","Under age 25 at graduation","Percent","239","units","0","v1233943922","8.1.9.3.4","56","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Architecture, engineering, and related technologies [8]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943923","8.1.9.3.5","39","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Number of graduates","Number","223","units","0","v1233943924","8.1.10.1.1","390","B","","","0"
"2015","Manitoba","2016A000246","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Average age at graduation","Years","308","units","0","v1233943925","8.1.10.1.2","25","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Median age at graduation","Years","308","units","0","v1233943926","8.1.10.1.3","23","A","","","0"
"2015","Manitoba","2016A000246","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233943927","8.1.10.1.4","60","","","","0"
"2015","Manitoba","2016A000246","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233943928","8.1.10.1.5","28","","","","0"
